age,workclass,education,marital_status,occupation,race,sex,hours_per_week,income
51,1,5,4,5,0,1,45,0
25,3,4,4,3,0,1,44,1
46,1,5,0,5,1,0,40,0
38,3,4,1,2,0,0,50,0
26,1,2,4,2,1,1,40,1
46,3,2,1,5,0,0,40,0
25,3,5,0,5,0,0,40,0
20,3,4,0,2,0,0,16,0
29,1,7,4,5,0,1,35,0
51,2,7,4,4,0,1,50,1
40,3,4,4,1,0,1,52,0
24,3,4,0,4,0,0,40,0
24,2,5,0,1,0,1,50,0
31,3,3,4,2,1,0,24,0
54,0,2,1,0,0,0,30,0
34,3,3,2,1,0,1,60,0
19,3,4,0,1,0,1,66,0
21,3,2,0,1,1,1,40,0
21,3,1,4,1,0,1,70,0
23,3,4,4,1,0,1,24,0
37,1,4,0,1,0,1,40,0
40,3,7,4,4,0,1,46,1
57,3,2,4,2,0,1,30,0
48,3,5,4,5,0,1,40,1
24,3,1,4,1,1,1,40,0
43,3,4,4,5,0,1,40,0
32,0,5,0,0,0,0,20,0
40,3,2,0,2,0,0,40,0
52,2,6,4,5,0,1,35,1
49,3,2,1,4,0,1,40,0
45,2,4,4,4,1,1,40,0
62,1,2,0,1,0,1,40,0
29,3,3,4,4,0,1,40,0
49,3,2,2,1,0,0,40,0
55,1,4,1,4,1,0,40,0
20,0,4,0,0,1,1,72,0
37,2,5,0,4,0,1,40,0
43,1,5,4,4,0,1,40,1
29,3,4,1,4,0,0,40,0
44,3,2,4,3,0,0,40,1
28,3,4,2,2,0,1,40,1
38,3,4,0,4,0,0,45,0
45,3,3,4,3,0,1,50,1
22,0,4,0,0,0,1,40,0
19,3,4,0,2,0,0,20,0
20,3,1,0,2,0,1,40,0
60,3,2,4,1,0,1,40,0
30,3,2,0,3,0,0,40,0
22,3,4,0,4,1,1,40,0
51,3,4,1,3,0,0,60,0
31,3,5,0,5,1,0,40,0
48,3,2,1,4,0,0,40,0
43,3,5,4,3,0,1,40,1
51,1,2,1,1,1,1,40,0
41,3,3,4,2,0,1,48,1
62,0,3,4,0,0,1,40,0
50,1,2,4,1,1,1,40,1
46,3,2,4,3,0,0,40,1
54,3,4,4,1,0,1,60,1
68,3,2,4,1,0,1,45,1
23,2,3,0,1,0,1,30,0
49,3,7,0,3,0,0,35,0
24,3,1,4,1,0,1,40,0
30,1,2,4,2,1,1,40,0
38,3,2,4,1,0,1,45,0
34,3,2,0,3,0,0,35,0
22,3,4,0,4,0,1,40,0
30,3,1,2,1,0,1,40,0
61,3,1,4,1,0,1,31,0
36,3,2,1,4,0,1,40,0
51,2,3,4,4,0,1,40,0
43,3,1,4,1,1,0,40,1
54,1,4,4,2,0,1,48,1
63,3,2,3,5,0,0,25,0
51,3,4,4,4,0,1,40,1
63,2,1,4,1,0,1,40,0
51,1,7,4,5,0,1,60,1
27,3,2,1,3,0,0,35,0
35,3,3,4,2,0,1,40,1
31,0,5,4,0,0,0,25,1
46,2,2,2,1,0,1,40,0
53,3,3,4,1,1,1,40,1
26,1,4,1,4,0,1,24,0
43,3,2,0,1,0,1,40,0
39,3,2,4,3,0,1,50,1
50,1,2,1,5,0,1,40,0
54,1,2,4,4,0,1,40,1
62,0,4,4,0,0,0,45,1
57,1,4,1,5,0,0,40,0
19,0,4,0,0,1,1,24,0
29,1,2,0,2,0,1,20,0
20,3,2,0,1,1,1,40,0
53,3,5,4,4,0,1,55,1
18,0,4,0,0,0,1,40,0
22,0,4,0,0,0,1,40,0
23,3,2,0,2,0,1,40,0
69,3,1,4,4,0,1,20,0
56,3,1,4,1,0,1,40,0
53,1,5,4,5,1,1,35,0
28,3,2,0,4,0,1,40,0
28,3,5,4,2,1,1,40,0
33,2,2,4,4,1,1,84,1
48,3,2,1,3,0,0,30,0
61,3,2,4,1,0,1,40,1
49,3,5,4,5,0,1,45,0
48,3,4,4,4,0,1,40,0
32,3,1,4,1,0,1,40,0
51,3,2,4,1,0,1,40,1
27,0,5,0,0,0,1,40,0
19,3,4,0,2,0,1,14,0
47,3,2,4,5,0,1,50,0
25,3,5,0,1,0,1,60,0
72,3,4,4,2,1,1,40,0
29,3,1,1,1,0,1,40,0
22,3,2,0,4,0,0,40,0
57,3,2,4,2,1,1,48,0
50,3,3,4,4,0,1,60,0
45,2,4,4,3,0,1,30,0
52,3,4,1,5,0,1,40,1
53,3,7,4,4,0,1,48,1
36,3,2,4,1,0,1,48,0
46,3,2,4,1,0,1,40,1
20,3,2,0,3,0,0,20,0
75,3,1,3,2,1,1,10,0
32,1,2,4,1,0,1,40,1
28,3,2,4,1,0,1,40,0
53,3,7,1,5,0,0,40,0
17,3,1,0,3,0,0,35,0
46,1,3,1,4,0,0,38,0
39,3,3,2,5,0,0,30,0
38,3,4,1,1,0,1,40,0
36,3,2,4,1,0,1,60,0
63,1,5,0,5,1,0,21,0
28,3,1,4,1,0,1,43,0
28,0,5,0,0,0,1,45,0
49,3,2,0,4,0,0,35,0
43,3,4,4,1,0,1,40,0
38,3,5,4,4,0,1,45,1
39,3,2,0,2,0,1,62,0
42,0,2,1,0,1,0,40,0
40,3,2,4,4,0,1,40,0
45,0,2,2,0,0,0,10,0
29,0,2,1,0,0,0,40,0
24,1,5,0,5,0,1,45,0
30,3,4,4,2,0,1,50,1
44,3,4,4,1,1,1,40,0
40,3,2,4,3,0,1,24,0
30,3,2,0,1,0,0,35,0
42,3,7,1,5,0,0,40,0
52,2,3,1,5,0,0,35,0
42,3,4,4,1,1,1,40,1
39,3,4,4,1,0,1,52,1
43,3,4,1,5,0,1,45,0
62,2,2,4,1,0,1,40,0
30,3,3,4,1,0,1,40,0
83,0,2,3,0,0,0,20,0
39,3,5,4,5,0,1,55,1
41,3,2,4,1,0,0,20,0
49,3,7,4,5,0,0,40,1
25,3,1,4,1,0,1,40,0
48,3,1,4,1,0,1,40,0
59,0,3,1,0,0,1,8,0
44,1,5,0,4,0,1,40,0
36,3,1,1,1,0,1,56,0
40,3,2,0,1,0,1,40,0
21,3,2,0,4,1,0,35,0
41,3,4,2,4,0,0,38,0
24,3,5,0,4,0,0,50,0
67,2,2,4,1,0,1,60,0
24,3,5,0,4,0,1,38,0
50,2,5,4,3,0,1,60,0
48,3,7,1,3,0,1,35,0
55,0,3,4,0,1,1,20,1
29,3,2,0,1,0,1,40,0
50,3,5,1,5,0,0,36,0
64,1,1,4,4,0,1,40,1
49,3,1,1,2,1,1,37,0
20,3,2,0,2,1,1,52,0
30,3,2,2,4,0,0,40,0
37,3,5,4,2,1,1,30,0
52,3,2,4,1,0,1,40,1
22,3,4,0,2,0,1,25,0
77,0,2,3,0,0,0,14,0
19,1,4,0,4,0,1,15,0
52,3,2,1,1,0,1,55,1
42,3,5,4,2,1,0,40,0
35,3,2,2,4,0,0,36,0
27,3,4,0,4,0,0,50,0
54,1,2,0,2,1,0,38,0
37,3,2,4,1,0,1,40,0
37,3,1,4,1,0,1,35,0
28,3,1,4,1,0,1,30,0
63,3,5,4,3,0,1,40,0
19,3,2,0,1,0,1,42,0
28,3,5,0,3,0,0,40,0
23,0,4,0,0,0,1,40,0
44,3,6,0,5,0,0,40,1
31,3,4,4,1,0,1,40,1
35,3,5,0,3,1,1,50,1
64,3,2,1,2,0,0,50,0
40,3,2,4,1,0,1,40,1
59,1,3,1,5,0,0,50,0
22,3,4,0,4,0,0,40,0
40,3,4,0,3,0,0,44,0
35,3,1,4,1,0,1,40,0
20,3,4,0,4,0,0,15,0
35,1,2,0,2,0,1,40,0
28,3,4,4,4,0,1,48,0
28,3,2,1,1,0,1,40,0
37,0,4,4,0,0,1,20,0
72,0,8,4,0,0,1,6,1
25,2,3,0,3,0,1,60,0
37,3,2,1,4,0,0,40,0
19,0,4,0,0,0,0,45,0
31,3,3,1,3,0,0,38,0
41,3,2,0,4,0,0,40,0
31,3,1,4,2,0,1,40,1
44,3,2,4,1,0,1,40,0
20,3,4,0,4,1,1,47,0
57,2,4,4,1,0,1,50,0
26,3,2,1,2,0,0,12,0
44,2,2,4,4,0,1,60,0
29,1,2,0,2,0,1,40,0
36,3,2,4,5,0,1,40,1
40,3,3,4,1,0,1,40,1
21,3,3,0,2,1,1,35,0
21,3,4,0,1,0,1,70,0
34,2,6,2,5,0,1,48,1
24,3,5,0,4,0,0,15,0
28,3,1,1,2,0,0,40,0
35,3,2,2,1,0,1,50,0
35,3,2,1,1,0,1,40,0
38,1,5,0,4,0,0,40,0
44,1,2,1,4,1,0,40,0
39,3,5,4,1,0,0,40,1
57,1,2,1,2,0,0,40,0
19,3,4,0,3,0,0,40,0
29,3,3,4,1,0,1,48,0
23,3,2,0,1,1,1,40,0
50,3,2,3,2,0,0,40,0
51,2,4,4,1,0,1,20,0
28,3,3,1,1,1,1,40,0
44,3,5,4,3,0,1,60,0
29,2,5,0,5,1,1,40,0
31,3,2,1,1,0,1,45,0
27,3,5,4,1,0,1,45,1
34,3,5,4,4,0,1,45,0
50,2,6,4,5,1,1,50,1
27,3,4,4,1,0,1,40,1
31,3,3,0,4,1,0,40,0
46,3,3,4,1,0,1,40,1
39,3,4,0,4,1,0,40,0
40,3,5,4,3,0,1,55,1
28,3,1,1,3,0,1,40,0
18,3,2,0,3,0,0,40,0
51,3,2,1,4,0,0,40,0
58,2,2,1,3,0,1,50,0
66,3,2,4,3,0,1,40,0
36,2,2,4,2,1,0,20,0
38,3,1,1,1,0,0,60,0
25,3,3,0,4,0,1,40,0
25,3,2,0,2,0,0,22,0
90,3,1,0,1,0,1,40,0
41,1,4,1,4,0,0,40,0
34,0,2,0,0,1,0,40,0
33,3,5,1,5,0,0,40,0
33,3,2,0,4,0,0,40,0
35,3,5,4,4,0,1,45,1
39,2,2,0,1,1,0,20,0
59,3,2,4,3,0,1,60,0
19,3,4,0,2,0,1,16,0
39,3,2,4,3,0,1,38,0
19,0,4,0,0,0,1,40,0
27,3,2,0,1,0,0,40,0
52,3,1,4,1,0,1,40,0
59,2,2,1,2,0,0,24,0
28,3,4,1,1,0,0,40,0
37,3,2,1,2,0,0,50,0
50,0,1,4,0,0,1,99,0
36,3,5,4,4,0,1,50,1
34,3,5,4,5,0,1,60,1
23,3,4,0,4,0,1,40,0
19,0,1,0,0,0,0,30,0
33,3,2,1,1,0,1,84,0
27,1,7,0,5,0,1,52,0
31,1,7,4,5,0,1,40,0
21,3,1,4,1,0,1,36,0
31,3,2,4,4,0,1,54,0
59,3,2,4,1,0,1,40,1
40,1,7,4,5,0,1,48,1
19,3,1,0,1,0,1,40,0
47,3,2,4,1,0,1,50,0
34,3,5,0,1,0,1,40,0
57,3,2,4,2,0,1,78,0
51,1,1,4,1,1,1,40,0
21,3,4,0,1,0,1,20,0
30,2,4,4,3,0,1,50,0
46,3,4,1,1,0,1,45,0
40,3,5,0,3,0,0,45,0
52,3,1,4,2,0,1,40,0
23,3,5,0,3,1,1,50,0
90,0,5,3,0,0,0,10,0
25,3,2,0,4,0,0,50,0
43,3,4,1,1,0,1,45,0
38,1,4,1,2,1,0,40,1
22,3,3,0,2,0,0,30,0
33,1,5,0,4,0,0,40,0
34,3,4,4,5,0,1,40,1
65,3,3,4,1,0,1,20,0
50,3,2,0,2,0,1,15,0
29,3,5,0,3,0,1,48,0
25,3,2,4,1,0,1,40,0
54,3,4,1,4,0,0,40,0
49,3,2,4,4,0,1,40,1
44,3,4,4,1,0,1,40,0
24,3,1,1,2,0,0,40,0
25,3,5,0,3,0,1,38,0
65,1,2,4,1,0,1,20,0
56,2,2,4,4,1,1,45,0
39,2,6,4,5,0,1,60,1
23,3,5,0,5,0,0,40,0
20,3,4,0,2,0,0,20,0
24,3,1,0,1,0,1,40,0
41,3,4,4,4,0,1,50,1
40,2,4,4,1,0,1,50,0
55,3,2,4,1,0,1,50,1
38,3,2,1,4,0,0,48,0
23,3,2,0,4,1,0,40,0
44,3,5,4,4,0,1,50,0
45,3,4,4,1,0,1,40,1
20,2,4,0,4,0,0,12,0
29,3,2,0,2,0,1,40,0
43,1,2,4,2,0,1,40,0
30,3,1,1,1,0,1,40,0
28,1,4,0,4,0,0,38,0
31,3,2,4,4,0,1,40,1
52,3,2,1,1,0,0,40,0
36,3,5,4,5,0,0,50,1
38,3,2,4,1,0,1,45,0
66,0,4,4,0,0,1,40,0
63,2,3,4,1,0,1,40,0
21,3,4,0,2,0,1,35,0
33,1,2,1,4,0,1,40,0
46,1,4,1,5,0,0,50,0
20,0,4,0,0,0,1,20,0
47,2,5,0,3,0,1,60,0
33,3,8,4,5,0,1,55,1
66,0,1,0,0,1,1,30,0
20,3,4,0,4,0,0,30,0
28,3,2,1,1,0,1,40,0
46,3,2,1,2,0,0,28,0
25,3,4,4,3,1,1,45,0
37,3,2,4,1,0,1,40,0
31,2,1,4,1,0,1,60,0
49,3,2,4,1,0,1,40,0
22,1,4,4,2,0,1,20,0
52,3,3,4,2,0,0,20,1
29,3,3,4,4,0,0,50,0
18,3,1,0,2,0,0,20,0
31,1,4,4,4,0,1,35,0
23,3,4,0,2,1,0,35,0
27,0,3,4,0,1,0,40,1
54,2,1,4,3,0,1,65,0
50,1,2,1,2,0,0,49,0
46,3,7,4,2,0,1,40,1
24,3,5,0,1,0,0,40,0
17,0,1,0,0,0,0,18,0
49,2,2,2,2,0,1,45,0
54,1,2,4,1,0,1,40,1
41,3,5,4,4,0,1,60,1
49,3,2,4,4,0,1,40,0
36,1,5,0,5,0,0,35,0
23,3,2,0,1,1,1,40,0
63,3,4,3,2,0,0,40,0
67,3,2,4,3,0,1,40,1
23,3,2,0,1,0,1,40,0
22,3,5,0,5,0,1,40,0
66,3,3,4,4,0,1,30,0
25,3,1,4,1,0,1,50,0
30,3,4,1,1,0,0,20,0
35,3,2,4,1,0,1,40,0
67,2,1,4,4,0,1,40,0
30,3,1,0,1,1,1,40,0
26,3,4,0,1,1,0,38,0
34,3,2,4,1,0,1,40,0
21,3,4,0,3,0,1,40,0
18,3,1,0,1,0,1,10,0
21,3,2,0,1,0,1,40,0
76,2,1,4,5,0,1,40,0
51,1,4,4,2,1,1,70,0
26,3,2,4,1,0,0,56,0
18,3,1,0,2,0,0,25,0
18,0,1,0,0,0,1,40,0
34,3,3,4,1,0,1,50,0
59,3,2,1,4,0,0,40,0
55,3,5,2,4,0,1,45,1
33,2,4,0,1,0,1,72,0
25,3,2,0,2,0,0,10,0
48,3,2,3,1,0,0,10,0
64,3,5,1,3,0,0,5,0
47,1,7,0,5,0,0,45,1
26,3,4,0,2,0,0,40,0
36,3,3,4,5,0,1,48,1
21,3,2,4,1,0,1,40,0
54,0,1,0,0,0,0,25,0
30,3,2,0,1,0,1,44,0
41,2,2,1,1,0,1,40,0
53,0,7,0,0,0,0,35,1
34,3,4,0,3,1,1,30,0
20,0,4,0,0,0,0,35,0
24,3,1,0,3,0,1,49,0
26,3,5,0,5,0,0,20,0
25,3,2,0,4,0,0,48,0
35,3,4,1,3,0,0,36,0
41,3,4,1,1,0,1,40,1
33,3,1,0,1,0,1,40,0
18,3,4,0,2,0,0,25,0
27,2,2,2,4,0,1,38,0
32,3,2,1,2,0,0,35,0
51,1,2,0,2,1,1,40,0
38,3,3,1,4,1,0,40,0
41,1,4,4,1,0,0,25,0
26,3,4,4,1,0,1,40,0
38,2,3,1,4,0,1,35,0
54,3,1,4,4,0,1,45,1
30,3,5,0,5,0,0,60,0
31,3,4,3,4,0,0,30,0
26,1,5,0,5,0,1,40,0
75,2,8,4,5,0,1,3,0
29,3,7,0,1,1,1,40,0
61,3,2,4,4,0,1,50,1
24,3,4,2,3,0,0,45,0
22,0,1,0,0,0,1,30,0
34,3,3,0,5,0,1,40,0
42,3,4,1,1,0,1,40,0
24,3,1,0,1,0,1,40,0
42,2,3,4,3,0,1,40,0
27,1,2,0,1,1,1,40,0
39,1,5,4,5,0,0,50,1
20,3,2,0,1,0,1,40,0
51,3,1,0,2,1,0,40,0
68,3,5,4,3,0,1,30,0
28,1,2,0,1,0,1,48,0
43,3,2,1,2,0,0,40,0
35,3,4,4,1,0,1,40,0
44,3,2,1,4,1,0,40,0
41,3,5,0,1,0,1,40,0
44,3,2,4,2,0,1,45,1
20,3,2,4,4,0,0,40,0
46,3,2,4,1,0,1,75,1
27,2,3,4,1,0,1,70,1
32,3,4,0,2,0,1,50,0
46,3,4,1,3,0,1,50,0
26,3,2,0,2,0,1,24,0
20,3,4,0,4,1,0,40,0
36,3,2,4,1,0,0,40,0
49,3,5,4,4,0,1,40,1
32,3,2,4,4,0,1,55,1
32,3,5,4,5,0,1,50,1
49,3,5,4,1,0,1,40,1
36,3,2,0,1,0,1,45,0
22,3,4,0,2,0,1,25,0
52,1,2,1,4,0,0,40,0
42,3,2,4,4,0,1,50,1
22,0,4,0,0,0,1,40,0
72,3,2,3,2,0,0,16,0
30,1,5,2,5,0,0,40,0
44,3,4,4,1,0,1,40,0
23,3,5,0,3,0,0,45,0
22,3,4,0,3,0,1,20,0
59,3,5,2,4,0,1,60,0
46,3,2,1,5,0,0,40,0
30,3,3,4,1,0,1,40,0
64,1,1,3,2,0,0,30,0
31,3,4,4,3,1,0,40,0
64,3,2,4,2,0,1,20,0
45,3,2,0,1,0,0,40,0
59,3,2,4,1,0,1,40,1
32,3,2,0,4,1,0,40,0
43,3,5,4,1,1,1,40,0
66,0,1,1,0,0,0,20,0
23,3,4,0,3,0,1,45,0
49,2,2,4,1,0,1,40,0
32,3,1,4,1,0,1,40,0
49,3,3,0,4,0,0,40,0
33,3,4,1,5,0,1,40,0
28,3,6,0,5,0,0,85,0
47,3,2,4,3,1,1,40,0
41,3,2,0,2,0,1,40,0
34,1,7,4,4,0,1,40,1
25,3,2,0,2,0,0,35,0
20,0,4,0,0,0,0,40,0
21,3,4,0,3,0,0,15,0
25,3,2,0,1,0,1,30,0
46,3,1,4,2,0,1,40,0
37,3,1,4,1,1,1,40,0
41,3,4,4,1,0,1,56,1
44,3,2,0,4,0,1,50,0
30,3,2,4,2,0,1,40,1
54,3,4,4,1,0,1,40,0
35,2,2,4,1,0,1,99,0
58,0,2,3,0,0,0,12,0
21,3,4,0,2,0,0,25,0
35,2,7,4,3,0,1,40,1
35,3,6,4,5,0,1,80,1
19,3,4,0,1,0,1,20,0
48,3,2,1,4,0,0,40,0
56,0,4,4,0,0,1,40,0
65,2,4,3,1,0,0,35,0
40,3,5,2,4,1,1,35,0
26,3,2,0,4,0,0,40,0
45,3,4,4,4,0,1,40,0
26,3,4,0,1,0,1,40,0
32,3,2,4,4,0,1,40,0
35,3,5,1,4,0,1,50,1
22,2,4,0,1,0,1,48,0
37,3,3,2,5,0,0,38,0
25,3,5,0,1,0,1,40,0
64,3,1,4,1,0,1,53,0
46,3,3,4,4,0,1,48,1
30,3,2,0,1,0,1,27,0
63,3,3,1,4,0,1,40,1
51,1,2,4,2,0,1,40,1
68,2,1,4,4,0,1,16,0
36,3,8,4,5,0,1,50,0
28,2,4,0,4,0,1,50,0
41,1,4,4,3,0,1,40,0
47,3,4,4,5,0,1,40,0
22,3,4,0,2,1,0,30,0
33,0,5,0,0,1,1,80,0
34,2,6,4,5,0,1,40,1
46,1,5,4,5,0,1,40,1
28,3,4,4,4,0,0,40,0
36,3,2,4,1,0,1,52,1
18,3,4,0,3,0,0,20,0
33,1,7,4,5,0,1,50,1
51,3,2,4,1,0,1,60,1
56,2,2,4,4,0,1,35,0
54,3,2,0,4,0,0,40,0
29,3,2,0,4,1,0,40,0
40,3,4,1,1,1,0,84,0
53,3,7,4,4,0,1,65,1
22,3,2,0,1,0,1,35,0
33,3,2,4,1,0,1,40,1
28,3,2,1,1,0,1,50,0
63,3,4,4,5,0,0,12,0
53,1,8,4,5,0,1,60,1
37,3,1,4,1,0,1,50,0
50,1,4,1,4,0,1,40,0
22,3,2,0,1,0,1,40,0
40,1,3,0,4,0,0,40,0
22,3,5,0,5,0,0,40,1
21,3,4,0,5,0,1,40,0
25,3,3,4,1,1,1,40,0
20,3,4,0,1,0,0,40,0
43,1,2,4,1,0,1,40,0
29,3,3,0,4,0,0,50,0
32,3,5,4,3,0,1,40,1
42,3,7,4,3,0,1,50,1
33,3,2,4,1,1,1,40,0
27,3,4,4,4,0,0,40,1
22,0,4,0,0,0,0,40,0
29,3,4,4,1,0,1,38,0
29,3,2,4,1,0,1,40,0
20,3,4,0,4,0,0,20,0
35,3,1,0,4,0,1,40,0
31,2,5,4,5,0,1,50,1
33,3,2,0,1,0,1,50,0
67,3,4,4,4,0,1,40,0
46,3,4,4,5,0,1,10,0
45,3,1,4,1,0,0,40,1
17,1,1,0,3,0,1,20,0
35,3,5,4,4,0,1,70,1
48,2,5,4,4,1,1,40,1
49,3,2,1,1,1,0,40,0
20,3,4,0,3,0,0,40,0
27,3,2,4,1,0,1,46,0
64,3,4,4,1,0,1,20,0
53,1,4,2,1,1,1,40,0
52,3,2,1,4,0,0,40,0
29,3,2,4,1,0,1,55,0
32,2,2,4,1,0,1,40,1
48,2,5,4,5,0,0,20,1
30,3,4,0,1,0,1,40,0
34,3,2,4,2,0,1,20,0
19,0,4,0,0,0,1,50,0
39,3,2,0,5,0,1,50,0
28,3,1,0,1,0,1,40,0
17,3,1,0,3,0,0,10,0
54,3,5,0,5,0,0,50,0
24,3,4,0,3,0,1,40,0
25,3,2,0,4,0,0,40,0
25,3,1,1,2,0,0,12,0
48,1,4,4,4,0,0,40,1
24,3,5,0,3,0,0,40,0
31,3,4,4,3,1,1,50,0
47,3,4,4,1,0,1,40,1
45,3,5,4,4,0,1,40,1
19,3,4,0,4,0,0,25,0
52,2,4,4,3,0,1,50,1
52,3,2,4,4,0,1,40,0
19,0,2,0,0,1,0,12,0
60,3,2,4,1,0,1,28,0
43,3,7,4,5,0,1,50,1
24,3,3,1,2,0,0,30,0
20,0,4,0,0,0,0,40,0
51,3,2,0,4,0,0,40,0
38,2,1,1,1,0,1,40,0
21,3,4,0,4,0,0,10,0
40,2,2,4,4,0,1,50,1
54,3,4,3,4,0,0,40,0
35,3,5,0,2,0,1,50,0
52,3,1,2,1,1,1,40,0
53,3,2,4,4,0,1,40,1
56,0,4,3,0,1,0,40,0
35,3,2,1,1,1,1,40,0
43,2,4,1,3,0,0,42,0
29,3,5,4,1,0,1,40,0
29,3,2,4,1,1,1,65,0
27,3,2,0,2,0,0,40,0
58,3,5,4,4,0,1,40,0
64,3,2,4,1,0,1,18,0
53,3,2,4,4,1,0,32,0
21,3,2,0,4,0,0,30,0
40,2,3,1,4,0,1,30,0
52,1,8,4,5,0,1,40,1
38,3,3,0,2,0,1,50,0
40,0,4,1,0,0,0,30,0
39,3,2,4,4,0,1,40,0
56,0,7,0,0,0,0,50,1
68,3,8,4,5,0,1,55,1
24,3,2,0,3,0,1,38,0
40,2,6,4,5,0,1,50,1
43,2,6,4,5,1,1,99,1
38,3,5,0,4,0,0,70,0
45,3,2,4,3,0,1,40,1
18,3,1,0,1,0,1,55,0
57,1,7,4,4,0,1,50,1
49,3,2,2,2,1,0,35,0
25,3,4,0,4,0,0,40,0
52,1,4,1,4,0,1,40,0
56,3,1,1,1,0,1,56,0
26,2,4,0,3,0,1,48,0
19,3,2,0,1,0,0,40,0
25,2,5,0,4,1,0,40,0
25,3,2,4,4,0,0,30,0
21,3,2,0,3,0,1,45,0
48,2,1,4,1,0,1,40,0
33,1,7,4,5,0,1,60,0
31,1,2,1,2,1,1,40,0
26,2,2,1,1,0,1,65,0
37,1,5,0,5,0,1,38,0
29,0,4,1,0,0,0,30,0
20,3,4,0,2,0,1,20,0
28,3,4,4,3,1,1,60,0
49,3,2,3,4,0,0,20,0
73,0,1,0,0,0,1,4,0
49,3,7,4,4,0,1,40,1
51,3,4,4,5,0,0,40,1
40,3,4,4,3,0,1,40,0
24,3,3,0,1,0,0,40,0
18,3,1,0,3,0,1,24,0
41,3,1,4,1,1,1,40,1
46,3,2,4,4,0,1,40,1
46,3,2,4,4,0,0,40,0
64,3,1,4,1,0,1,40,1
50,2,6,4,5,0,1,40,1
53,1,7,4,5,0,1,36,1
21,3,2,0,1,0,1,40,0
22,1,4,4,2,0,1,25,0
37,3,5,1,4,0,0,45,1
39,1,6,0,5,0,1,55,1
30,3,5,4,3,1,1,40,0
25,3,5,0,5,0,1,40,0
26,3,4,0,4,1,0,40,0
43,3,5,0,3,0,1,50,0
59,3,2,3,4,0,0,60,0
27,3,2,4,4,0,0,40,0
55,3,1,4,1,1,1,40,1
20,3,4,0,2,0,1,12,0
25,3,3,0,5,0,0,36,0
28,3,3,2,2,0,1,40,0
29,3,5,0,3,0,1,50,0
60,3,1,4,3,0,1,40,1
37,1,5,4,5,0,0,50,1
25,3,1,1,3,0,0,40,0
27,3,4,4,1,0,1,60,0
50,1,5,4,4,0,1,40,1
41,2,4,4,1,0,1,70,0
46,3,1,4,1,0,1,47,0
35,3,3,1,2,1,0,40,0
21,0,4,0,0,0,1,40,0
35,0,1,2,0,0,0,60,0
40,3,2,0,1,1,1,40,0
49,3,5,4,4,0,1,40,1
29,3,5,0,5,0,0,50,0
43,1,5,1,5,0,0,40,0
39,3,3,0,1,1,1,60,0
35,3,2,0,1,0,1,60,0
52,3,4,4,1,0,1,40,0
25,3,4,0,1,1,1,40,0
20,2,2,0,1,0,0,30,0
46,3,4,1,2,0,0,10,0
24,3,5,0,4,0,1,40,0
29,3,5,4,1,1,1,30,0
21,3,4,0,2,0,1,40,0
37,1,5,1,4,0,0,50,0
43,1,2,0,4,0,1,40,0
19,3,2,0,4,0,0,26,0
47,3,2,4,3,0,1,45,0
61,3,2,4,1,0,1,45,1
21,0,3,0,0,0,1,55,0
35,3,2,4,2,0,1,60,0
60,3,1,4,1,1,1,40,0
27,3,4,0,4,0,0,40,0
57,1,5,4,5,1,1,35,0
56,3,1,4,1,0,1,40,0
27,3,2,0,4,0,0,40,0
47,3,1,4,1,1,0,35,0
19,3,2,0,2,0,1,30,0
28,2,1,1,2,0,0,30,0
43,3,1,4,4,0,1,40,0
63,1,4,1,4,0,0,35,0
22,0,4,0,0,0,1,40,0
25,3,2,1,1,1,0,40,0
35,2,2,0,1,0,1,40,1
20,3,2,0,1,0,0,40,0
48,3,1,4,3,0,1,70,0
30,1,5,0,5,1,0,40,0
31,3,5,4,5,0,1,40,1
20,3,2,0,3,1,0,24,0
57,1,7,4,5,0,1,50,1
41,3,3,4,4,0,0,44,1
33,3,2,1,4,0,0,40,0
27,3,3,4,1,0,1,40,0
34,3,2,4,1,0,1,60,1
22,3,1,0,1,0,1,30,0
50,3,3,4,4,1,0,40,1
40,2,5,4,5,0,1,45,1
37,3,2,4,1,0,1,51,0
40,0,3,1,0,0,1,40,0
53,3,7,4,4,0,1,55,1
38,2,4,4,1,0,1,40,1
25,1,2,0,5,0,1,40,0
51,3,2,4,1,1,1,40,0
22,0,1,0,0,1,1,40,0
18,3,4,0,2,0,1,16,0
41,3,1,4,1,0,1,40,1
33,3,2,0,4,0,0,40,0
33,3,5,0,3,0,0,40,0
67,1,4,4,1,0,1,40,0
47,2,2,4,4,0,1,50,1
24,3,4,0,1,0,1,40,0
32,1,1,4,2,0,1,40,0
29,3,2,0,2,0,0,40,0
25,3,3,0,3,0,1,45,0
33,3,4,1,4,0,0,40,0
55,3,5,4,1,0,1,40,0
31,3,4,4,3,0,1,40,1
32,1,7,4,5,0,1,50,0
18,3,2,0,2,0,1,3,0
36,3,2,1,4,0,0,50,0
58,3,2,3,4,0,0,27,0
34,3,7,4,4,0,1,50,1
19,3,1,0,1,0,1,40,0
21,3,2,0,4,1,0,40,0
36,2,2,0,1,0,1,50,0
37,3,5,4,5,1,0,40,1
43,3,2,4,1,1,0,21,0
52,1,5,4,2,0,1,40,0
48,3,3,1,2,0,0,40,0
43,3,4,1,5,0,0,38,0
22,3,2,0,2,0,1,40,0
57,3,1,1,1,0,1,40,0
37,3,3,0,4,0,0,40,0
39,3,4,1,3,1,0,38,0
