age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,annual-income 
21,6,39236,12,10,0,1,4,1,1,0,0,50,1,0
58,4,349910,9,9,5,14,3,1,2,7688,0,40,1,1
52,4,75839,12,10,5,1,3,1,2,0,0,40,1,0
34,4,176711,9,9,0,9,2,1,2,0,0,40,1,0
20,4,266525,12,10,0,12,5,5,1,594,0,20,1,0
25,0,34307,12,10,0,0,4,1,2,0,0,40,1,0
46,4,331776,9,9,5,8,3,1,2,0,0,40,1,0
54,4,111469,12,10,1,14,4,1,1,0,0,40,1,0
43,6,198965,15,14,5,12,3,1,2,0,0,40,1,1
25,4,288185,5,5,5,8,3,1,2,0,0,40,21,0
21,4,198050,11,12,0,9,4,1,1,0,0,25,1,0
65,4,242580,12,10,1,12,4,1,2,11678,0,50,1,1
37,4,173128,9,9,1,4,4,1,2,0,0,40,1,0
29,4,87905,9,9,1,4,4,1,2,10520,0,40,1,1
44,4,173704,13,13,5,14,3,1,2,0,0,40,1,1
37,7,93225,12,10,5,9,3,1,2,7688,0,40,1,1
38,4,323269,12,10,5,4,1,5,1,0,0,40,1,0
35,4,158046,12,10,5,13,3,1,2,5013,0,70,1,0
32,4,133503,9,9,5,9,3,1,2,0,0,40,1,0
44,2,172296,12,10,2,13,6,1,2,0,0,60,1,0
39,0,201105,13,13,5,0,1,1,1,0,0,30,1,0
23,4,176486,12,10,0,4,5,1,1,0,0,25,1,0
25,3,182750,13,13,0,13,4,1,2,0,0,45,1,1
23,4,82497,12,10,0,13,2,1,1,0,0,28,1,0
47,4,208872,12,10,5,2,3,1,2,0,0,40,1,0
47,4,145269,7,7,1,2,4,1,1,0,0,45,1,0
25,4,19214,9,9,0,3,4,1,2,0,0,40,1,0
35,4,149347,12,10,5,2,3,1,2,0,0,45,1,0
68,0,53850,4,4,5,0,3,3,2,0,0,40,1,0
50,4,158294,10,11,5,1,3,1,2,3103,0,40,1,1
47,4,152073,9,9,1,8,6,1,1,0,0,40,1,0
35,4,189623,16,16,5,14,3,1,2,0,0,45,1,1
24,4,341368,9,9,0,9,4,1,2,0,0,40,1,0
21,4,201603,9,9,0,8,2,1,2,2176,0,40,1,0
35,4,270572,13,13,1,12,4,1,1,0,0,40,1,1
30,4,285295,13,13,5,4,1,2,1,0,0,40,16,0
17,4,126779,7,7,0,4,2,5,2,0,0,20,1,0
49,0,202874,9,9,2,0,6,1,1,0,0,40,30,0
27,4,373499,3,3,0,4,4,1,2,0,0,60,37,0
22,4,244773,9,9,0,13,2,5,1,0,0,15,1,0
22,6,96862,12,10,0,9,2,1,1,0,0,40,1,0
50,4,162632,9,9,5,2,3,1,2,0,0,2,1,0
51,2,159755,10,11,5,1,3,1,2,0,0,38,1,1
27,4,37088,13,13,5,1,3,1,2,0,0,30,1,0
27,4,335421,13,13,0,12,4,1,1,0,0,20,1,0
23,0,188535,4,4,1,0,4,1,2,0,0,35,1,0
20,6,349365,9,9,0,4,4,1,1,0,0,40,1,0
42,4,33002,9,9,5,14,3,1,2,0,0,48,1,0
32,4,330715,9,9,5,2,3,1,2,99999,0,40,1,1
45,4,146857,13,13,5,14,3,1,2,0,0,38,1,1
35,4,275522,4,4,3,4,6,1,1,0,0,80,1,0
22,4,43646,9,9,5,2,2,1,2,0,0,40,1,0
34,4,154548,12,10,0,9,6,1,1,0,0,38,1,0
28,4,47907,13,13,0,9,4,1,1,0,0,40,1,0
38,4,238397,13,13,1,7,6,1,1,0,0,24,1,0
48,5,195949,12,10,5,10,3,1,2,0,0,42,1,1
22,0,354351,12,10,0,0,4,1,2,0,0,40,1,0
34,4,349169,15,14,5,2,3,1,2,0,0,40,21,0
25,4,158662,9,9,5,9,1,1,1,0,0,50,1,1
23,5,23438,9,9,0,12,4,1,1,0,0,40,1,0
38,4,107302,12,10,5,13,3,1,2,0,0,60,1,1
43,4,174196,9,9,0,4,6,5,1,0,0,40,1,0
49,5,226871,9,9,5,8,3,5,2,0,0,40,1,1
23,4,124971,12,10,1,9,4,1,2,0,0,40,1,0
57,4,214061,9,9,1,9,4,1,1,0,0,40,1,0
24,4,441700,13,13,0,1,2,1,2,0,0,40,1,0
44,3,104892,12,10,5,2,3,1,2,0,0,58,1,1
34,4,234386,11,12,1,2,4,1,2,0,0,50,1,0
29,5,188278,12,10,5,12,3,1,2,0,0,40,1,0
29,4,244395,7,7,0,4,6,5,1,0,0,40,1,0
35,4,30916,9,9,5,6,3,1,2,0,0,50,1,1
48,4,219565,9,9,5,2,3,1,2,0,0,40,1,0
38,4,377486,9,9,0,2,4,1,2,0,0,36,1,0
42,5,137232,9,9,1,10,6,1,1,0,0,50,1,0
53,4,233369,12,10,3,14,6,1,1,0,0,40,1,0
29,4,71067,14,15,0,12,4,1,1,0,0,55,1,0
59,4,195176,13,13,5,13,3,1,2,0,0,72,1,0
31,4,98639,9,9,0,2,6,1,2,0,0,40,1,0
34,4,183778,9,9,5,2,3,1,2,0,0,40,1,0
51,4,123011,13,13,1,14,4,1,2,0,2559,50,1,1
25,4,164938,9,9,0,8,2,1,2,4416,0,40,1,0
28,0,147471,9,9,1,0,2,1,1,0,0,10,1,0
30,4,206046,9,9,5,2,3,1,2,0,1848,40,1,1
46,4,81497,9,9,1,3,4,1,1,0,0,48,1,0
45,4,189225,9,9,0,4,6,5,1,0,0,40,1,0
23,4,141264,12,10,0,14,5,5,1,0,0,40,1,0
33,4,97939,11,12,1,8,4,1,1,0,0,42,1,0
44,4,160829,13,13,5,1,1,1,1,0,0,20,1,1
25,4,483822,9,9,0,4,2,1,2,0,0,40,37,0
48,6,148738,12,10,1,4,2,1,2,0,0,40,1,0
23,4,289982,9,9,0,13,4,1,1,0,0,40,1,0
33,2,58702,10,11,5,12,1,1,1,3103,0,50,1,1
20,4,146706,12,10,5,13,5,1,1,0,0,30,1,0
23,4,420973,13,13,0,12,4,1,1,0,0,40,1,0
71,4,124959,9,9,3,9,4,1,1,0,0,40,1,0
22,6,121471,13,13,0,12,4,1,1,0,0,40,1,0
36,4,198237,13,13,5,12,3,1,2,15024,0,50,1,1
27,4,280758,7,7,0,2,5,1,2,0,0,60,1,0
40,4,191544,9,9,0,4,4,1,1,0,0,35,1,0
30,4,261023,12,10,1,8,6,1,2,0,0,50,1,0
30,6,231043,10,11,5,10,3,1,2,0,0,40,1,0
30,4,340917,12,10,5,8,3,1,2,0,0,40,1,0
35,4,167140,13,13,5,12,3,1,2,5013,0,40,1,0
39,4,370795,9,9,0,9,6,5,1,0,0,40,1,0
39,7,209609,9,9,5,9,3,1,2,0,0,50,1,0
74,4,209454,3,3,5,6,3,5,2,0,0,40,1,0
32,3,78530,12,10,5,14,3,1,2,15024,0,50,1,1
25,4,88922,9,9,5,6,3,5,2,0,0,40,1,0
64,4,86972,12,10,1,14,6,1,1,0,0,40,1,0
47,2,165468,9,9,5,8,3,1,2,7298,0,40,1,1
37,4,134367,13,13,5,14,1,1,1,0,0,37,1,1
47,4,199058,9,9,5,2,3,1,2,0,0,40,1,1
33,4,183612,9,9,5,8,3,1,2,0,0,40,1,1
40,4,191982,10,11,1,12,6,1,1,0,0,40,1,1
22,4,514033,9,9,0,4,4,5,2,0,0,80,1,0
56,4,172364,9,9,5,8,3,1,2,0,0,40,1,0
37,4,190105,9,9,0,9,2,1,1,0,0,55,1,0
30,3,119422,12,10,5,14,3,1,2,0,0,70,1,0
20,4,236592,8,8,0,12,4,1,1,0,0,35,17,0
53,6,43952,15,14,5,14,3,1,2,15024,0,38,1,1
43,4,194636,13,13,5,2,3,1,2,0,0,48,1,1
23,4,235853,9,9,5,6,3,1,2,0,0,40,1,0
43,2,150528,9,9,5,2,3,1,2,0,0,30,1,0
30,4,213722,9,9,0,3,2,1,2,0,0,40,1,0
20,4,41432,12,10,0,9,2,1,1,0,0,46,1,0
22,4,285775,10,11,0,2,2,1,2,0,0,40,1,0
38,4,470663,13,13,0,14,4,1,2,0,0,50,1,0
54,2,114520,12,10,5,13,3,1,2,0,0,40,1,0
23,4,113466,9,9,0,2,4,1,2,0,0,40,1,0
46,4,224559,9,9,5,6,3,5,2,0,0,40,1,0
59,4,186385,6,6,5,8,3,1,2,0,0,40,1,0
28,0,167094,6,6,1,0,4,1,2,0,0,50,1,0
18,0,216508,8,8,0,0,4,1,2,0,0,25,1,0
41,5,384236,10,11,0,4,4,1,2,0,0,40,1,0
42,4,181265,10,11,5,6,3,1,2,0,0,48,1,0
58,4,190997,12,10,5,14,3,1,2,0,0,40,1,1
24,4,98287,9,9,5,13,3,1,2,0,0,50,1,0
39,4,103456,13,13,5,9,3,1,2,0,0,45,1,1
28,4,184723,13,13,0,1,4,1,1,0,1980,35,1,0
25,4,165622,15,14,0,13,4,1,2,0,0,55,1,0
29,4,101597,12,10,1,13,6,1,1,0,0,54,1,0
53,4,146378,3,3,5,2,3,1,2,0,0,40,1,0
63,5,152163,9,9,5,10,3,1,2,0,0,40,1,0
26,6,106812,10,11,1,14,4,1,1,0,0,38,1,0
21,4,148211,9,9,0,3,4,1,2,3674,0,50,1,0
45,4,187581,12,10,5,2,3,1,2,0,0,40,1,1
29,4,135296,10,11,0,9,2,1,1,0,0,40,1,0
72,5,144515,16,16,5,14,3,1,2,0,1258,40,1,0
51,4,210736,6,6,4,2,5,1,2,0,0,40,1,0
21,4,210165,5,5,4,3,2,1,2,0,0,40,1,0
38,4,224584,12,10,1,13,6,5,1,0,0,40,1,0
38,4,80771,13,13,5,12,1,1,1,0,0,40,1,1
46,4,164733,15,14,5,12,3,1,2,0,0,41,1,0
31,2,119411,13,13,1,14,6,1,2,0,0,60,1,1
68,5,177596,6,6,2,4,4,5,1,0,0,90,1,0
43,0,396116,9,9,5,0,3,1,2,0,0,40,1,0
21,4,185251,9,9,0,13,2,1,2,0,0,40,1,0
44,4,173590,13,13,5,12,3,1,2,0,0,3,1,0
56,7,196307,16,16,5,12,3,1,2,0,0,40,1,1
20,0,293091,9,9,0,0,2,1,2,0,0,12,1,0
36,4,175232,9,9,5,2,3,1,2,5178,0,40,1,1
21,4,51047,9,9,0,9,4,1,1,0,0,25,1,0
21,4,334618,12,10,0,10,4,5,1,99999,0,40,1,1
52,5,152795,12,10,5,2,3,1,2,0,0,40,1,0
56,3,205601,16,16,5,12,3,1,2,99999,0,70,1,1
52,4,129177,13,13,3,4,4,1,1,0,2824,20,1,1
51,2,121548,13,13,5,14,3,1,2,0,0,25,1,0
29,4,244566,9,9,1,8,6,1,2,0,0,40,1,0
36,4,75073,12,10,0,2,4,5,2,0,0,55,1,0
29,4,179008,9,9,5,5,3,1,2,0,0,55,1,0
21,4,170800,9,9,0,13,2,1,1,0,0,30,1,0
58,4,373344,2,2,5,5,3,1,2,0,0,40,1,0
37,4,127961,9,9,0,8,4,1,2,0,0,40,1,0
50,4,99392,12,10,1,2,4,5,1,0,0,45,1,0
30,4,392812,9,9,0,3,4,1,2,0,0,50,6,0
29,4,262478,9,9,0,5,2,5,2,0,0,30,1,0
48,2,32825,9,9,5,2,3,1,2,0,0,40,1,0
50,2,167380,4,4,5,5,3,1,2,0,0,40,1,0
39,4,203204,11,12,5,9,1,1,1,0,0,25,1,1
35,7,105138,14,15,5,12,3,1,2,0,0,55,1,0
54,4,145714,9,9,5,1,3,1,2,7688,0,25,1,1
24,4,182276,9,9,5,4,1,1,1,0,0,25,1,0
20,4,275385,9,9,0,3,5,1,2,0,0,45,1,0
30,2,292472,12,10,5,13,3,3,2,0,0,55,1,1
19,2,73514,9,9,0,9,2,2,1,0,0,30,1,0
26,4,199600,9,9,0,13,4,5,2,0,0,40,1,0
38,4,111499,9,9,5,13,3,1,2,0,1977,99,1,1
25,4,202560,12,10,0,4,4,1,1,0,0,40,1,0
33,4,99309,12,10,1,2,6,1,2,0,0,50,1,0
60,5,124987,13,13,5,12,3,1,2,7298,0,40,1,1
30,4,287986,12,10,0,3,4,1,2,0,0,40,1,0
30,4,119411,13,13,0,12,4,1,2,0,0,40,1,0
19,4,198668,4,4,0,4,4,1,1,0,0,40,1,0
23,4,117583,9,9,0,2,2,1,2,0,0,40,1,0
27,4,234664,12,10,5,12,3,1,2,0,0,40,1,1
20,0,114357,12,10,0,0,4,1,2,0,0,40,1,0
39,6,176949,11,12,5,10,3,1,2,0,0,52,1,0
33,4,189710,4,4,5,5,3,1,2,0,0,45,21,0
65,4,205309,9,9,5,5,3,1,2,0,0,24,1,0
34,4,195576,13,13,5,14,3,1,2,0,0,50,1,1
20,4,216825,9,9,0,13,2,1,1,0,0,25,21,0
23,0,329174,12,10,0,0,4,1,2,0,0,40,1,0
25,4,197036,6,6,0,2,2,1,2,0,0,40,1,0
28,4,181291,13,13,0,14,4,1,1,0,1564,50,1,1
31,4,206512,7,7,0,3,2,1,2,0,0,25,1,0
28,6,38309,13,13,0,12,2,1,2,6849,0,40,1,0
37,4,312766,9,9,1,4,4,1,1,0,0,40,1,0
52,4,139671,12,10,5,14,3,1,2,0,1977,50,1,1
66,7,38621,10,11,3,4,6,5,1,3273,0,40,1,0
31,4,124827,9,9,0,4,4,1,2,0,0,40,1,0
37,4,77820,13,13,5,14,3,1,2,0,0,50,1,1
45,7,56904,13,13,5,9,3,1,2,5013,0,45,1,0
45,4,190115,11,12,1,14,6,1,2,0,0,40,1,0
44,4,106682,9,9,5,13,3,1,2,0,0,60,1,0
32,5,42596,13,13,1,12,4,1,2,0,0,40,1,0
35,4,143058,9,9,5,8,3,1,2,0,0,60,1,1
53,4,102615,7,7,1,6,4,1,2,0,0,40,5,0
54,4,139703,12,10,5,2,3,1,2,3103,0,40,6,1
43,4,240124,10,11,5,2,3,1,2,0,0,40,1,0
30,4,132565,12,10,0,2,6,1,2,0,0,40,1,0
49,4,323798,12,10,1,14,4,1,2,3325,0,50,1,0
52,4,96359,16,16,5,14,3,1,2,0,0,57,1,1
20,4,165201,12,10,0,9,2,1,1,0,0,4,1,0
60,7,165630,9,9,5,1,3,1,2,0,1977,40,1,1
45,4,264526,11,12,1,8,2,1,2,0,0,40,1,0
48,4,102359,13,13,5,14,3,1,2,7298,0,60,1,1
28,4,37359,13,13,5,13,3,1,2,0,0,60,1,1
61,0,232618,14,15,5,0,3,1,2,0,0,40,1,1
48,5,115497,12,10,5,14,3,1,2,0,0,40,1,0
32,4,157747,12,10,5,1,3,1,2,0,0,45,1,0
27,2,41099,9,9,0,2,4,1,2,0,0,30,1,0
38,4,472604,13,13,5,4,3,1,2,0,0,35,21,0
33,4,348618,3,3,4,6,6,4,2,0,0,20,37,0
43,4,135606,15,14,1,14,4,1,1,0,0,50,1,1
36,4,248445,9,9,2,6,5,1,2,0,0,60,21,0
38,4,112093,7,7,5,6,3,1,2,0,0,40,1,0
24,5,197552,9,9,0,1,4,1,1,0,0,40,1,0
22,4,303822,6,6,0,2,2,1,2,0,0,40,1,0
30,4,288566,13,13,0,4,4,1,2,0,0,40,1,0
55,0,487411,15,14,5,0,3,1,2,0,0,40,1,1
46,2,43348,14,15,5,14,3,1,2,15024,0,55,1,1
39,6,239409,9,9,5,10,3,1,2,0,0,50,1,0
50,4,337606,9,9,5,8,3,1,2,0,1485,40,1,0
34,4,32528,10,11,4,9,6,1,1,0,974,40,1,0
47,6,118447,13,13,5,12,3,1,2,0,0,60,1,1
46,4,234690,9,9,5,13,3,1,2,0,0,40,1,0
23,0,141003,9,9,0,0,2,1,2,0,0,60,1,0
43,4,216042,12,10,1,1,2,1,1,0,1617,72,1,0
45,4,190482,9,9,1,8,6,1,2,0,0,40,1,0
55,4,381965,13,13,5,2,5,1,2,0,0,40,1,0
68,4,186943,9,9,5,2,3,1,2,0,0,8,1,0
39,4,142707,10,11,5,8,3,1,2,0,0,40,1,0
39,4,53447,9,9,1,5,4,1,1,0,0,40,1,0
37,4,127772,13,13,0,2,4,1,2,0,0,40,1,0
19,4,344414,12,10,0,6,2,1,2,0,0,40,1,0
20,4,194138,7,7,0,2,2,1,2,0,0,20,1,0
49,0,558183,10,11,4,0,6,1,1,0,0,40,1,0
33,4,150154,12,10,5,2,3,1,2,0,0,40,1,0
21,4,306114,9,9,0,4,4,1,2,0,0,35,1,0
72,0,177121,13,13,5,0,3,1,2,0,0,3,1,0
58,5,368797,15,14,3,12,6,1,2,0,0,35,1,1
43,3,175715,9,9,0,14,4,5,2,0,0,55,1,0
62,4,416829,7,7,2,4,4,5,1,0,0,21,1,0
21,4,350001,12,10,0,5,2,1,2,0,0,20,1,0
26,4,339952,12,10,5,14,3,1,2,0,0,60,1,0
27,4,114967,5,5,5,2,3,1,2,0,0,40,1,0
34,4,164190,12,10,5,12,3,1,2,0,1902,38,1,1
49,5,166039,9,9,1,4,6,1,1,0,0,40,1,0
28,4,250135,9,9,0,12,5,1,1,0,0,40,1,0
34,2,234960,13,13,5,12,3,5,2,0,1887,48,1,1
29,4,103628,12,10,5,9,1,1,1,0,0,40,1,1
58,4,430005,6,6,5,6,3,1,2,0,0,50,1,1
45,3,106517,9,9,1,14,4,1,1,0,0,40,1,0
47,2,162236,13,13,0,2,4,1,1,0,0,40,1,0
53,4,92430,9,9,5,2,3,1,2,0,0,40,1,1
52,5,40641,6,6,5,2,3,1,2,5013,0,40,1,0
47,4,169388,7,7,1,4,6,1,1,0,0,15,1,0
36,5,410034,13,13,5,12,3,1,2,0,1887,40,1,1
48,4,237525,13,13,5,14,3,1,2,7688,0,65,1,1
35,4,150057,12,10,5,14,3,1,2,0,0,40,1,1
49,4,148549,13,13,5,14,3,1,2,0,1902,50,1,1
43,4,75742,12,10,5,6,3,1,2,0,0,45,1,0
33,4,177675,13,13,5,14,3,1,2,0,0,50,6,1
49,5,193249,11,12,5,9,3,1,2,0,0,40,1,0
17,4,266072,6,6,0,4,4,1,2,0,0,20,37,0
28,0,80165,12,10,1,0,4,1,1,0,0,30,1,0
25,4,339324,13,13,0,1,4,1,2,0,0,40,1,0
69,0,111238,5,5,5,0,3,1,2,0,0,20,1,0
41,2,284086,10,11,1,13,4,1,2,0,0,60,1,0
31,4,206051,13,13,5,9,3,1,2,0,0,40,1,1
57,4,426263,15,14,1,14,6,1,2,0,0,40,1,1
49,4,102583,12,10,5,12,3,1,2,0,1848,44,1,1
40,4,277647,13,13,5,12,3,1,2,0,0,40,1,1
55,4,124808,10,11,5,12,3,1,2,0,1977,50,6,1
47,4,193061,12,10,1,14,4,1,2,0,0,60,1,0
50,4,121411,8,8,1,6,4,1,2,0,0,40,1,0
36,4,89202,13,13,0,12,2,1,2,0,0,50,1,0
17,4,232900,7,7,0,3,2,1,2,0,0,25,1,0
30,5,319280,9,9,5,10,3,1,2,0,0,40,1,1
79,0,165209,9,9,5,0,3,1,2,0,0,40,1,0
42,4,193494,9,9,5,8,3,1,2,0,0,40,1,1
67,2,195066,9,9,5,5,3,1,2,0,0,50,1,0
36,4,99146,9,9,5,8,3,1,2,0,0,45,1,1
35,4,92028,15,14,5,14,3,1,2,0,0,50,1,1
27,4,174419,13,13,0,12,4,1,1,0,0,40,1,0
21,4,57916,4,4,0,8,2,1,2,0,0,40,1,0
46,4,383384,9,9,5,12,3,1,2,0,0,40,1,0
45,4,198223,13,13,5,13,3,1,2,0,1902,45,1,1
20,4,109813,7,7,0,1,5,1,2,0,0,40,1,0
17,4,174298,7,7,0,4,2,1,2,0,0,20,1,0
40,4,45687,12,10,1,4,4,5,2,4787,0,50,1,1
28,4,263614,13,13,5,14,3,1,2,0,0,40,1,1
33,4,96128,7,7,0,2,2,1,2,0,0,40,1,0
55,4,220262,9,9,1,13,4,1,1,0,0,40,1,0
55,2,35340,12,10,5,2,3,1,2,0,0,50,1,0
47,4,280483,9,9,2,2,6,5,1,0,0,40,1,0
52,3,254211,15,14,5,12,3,1,2,15024,0,60,1,1
29,4,351324,12,10,0,13,6,1,1,0,0,40,1,0
36,4,58602,3,3,0,4,4,1,2,0,0,35,1,0
37,4,64922,13,13,2,4,4,1,2,0,0,70,3,0
41,7,185616,9,9,0,9,4,1,1,0,1980,40,1,0
43,4,185832,12,10,5,8,3,1,2,0,0,48,1,1
24,4,254767,4,4,5,5,3,1,2,2105,0,50,1,0
39,7,32312,13,13,0,12,4,1,1,0,0,60,1,0
47,2,109421,13,13,5,14,3,1,2,0,0,50,1,0
42,4,183205,9,9,1,14,6,1,1,0,0,45,1,0
39,4,156897,9,9,0,2,2,1,2,0,2258,42,1,1
48,5,145886,13,13,1,12,6,1,1,0,0,60,1,0
47,5,29819,15,14,5,14,3,5,2,0,1977,50,1,1
27,4,244566,6,6,5,3,3,1,2,0,0,40,1,0
29,4,253801,9,9,5,2,3,1,2,0,0,40,27,0
22,4,181313,10,11,0,4,4,1,1,0,0,30,1,0
37,6,150566,9,9,2,2,4,1,2,0,0,44,1,0
38,4,237713,13,13,5,14,3,1,2,0,0,60,1,0
32,4,112137,1,1,5,8,1,2,1,4508,0,40,2,0
48,5,187969,15,14,1,12,6,1,1,0,0,80,1,0
46,2,224108,9,9,5,14,1,1,1,0,0,50,1,0
51,4,174754,9,9,0,4,4,5,1,0,0,38,1,0
28,3,219705,13,13,5,14,3,1,2,5013,0,55,1,0
35,4,167062,9,9,5,9,3,1,2,0,0,40,1,0
18,4,190325,7,7,0,2,2,1,2,0,0,30,1,0
45,4,108859,9,9,2,2,6,5,1,0,0,40,1,0
36,2,344351,9,9,0,6,2,1,2,0,0,40,1,0
73,4,153127,12,10,3,7,6,1,1,0,0,10,1,0
52,4,180881,13,13,5,14,3,1,2,0,0,40,1,0
17,4,183066,6,6,0,4,2,1,1,0,0,40,1,0
29,7,339002,10,11,5,2,3,1,2,0,0,40,1,1
20,4,172047,12,10,0,5,2,1,2,0,0,10,1,0
42,4,94600,9,9,5,2,3,1,2,5178,0,40,1,1
37,4,302604,12,10,2,4,5,1,1,0,0,40,1,0
40,4,248094,9,9,5,6,3,1,2,0,0,40,1,0
32,4,36467,11,12,5,9,3,1,2,0,0,45,1,1
29,4,53181,15,14,5,12,3,1,2,0,0,55,1,1
20,4,181032,12,10,0,8,2,1,1,0,0,40,1,0
26,4,248990,7,7,5,9,3,1,2,0,0,40,1,1
25,4,40512,13,13,0,12,4,1,2,3674,0,30,1,0
37,4,117381,9,9,5,1,3,1,2,0,0,80,1,1
18,0,173125,8,8,0,0,2,1,1,0,0,24,1,0
33,0,316663,12,10,5,0,1,1,1,0,0,50,1,0
26,4,154966,12,10,5,2,3,1,2,0,0,40,4,0
24,4,198259,9,9,0,13,2,1,1,0,0,30,1,0
33,4,167939,9,9,5,4,2,1,1,0,0,25,1,0
23,4,131275,9,9,0,2,2,3,2,0,0,40,1,0
20,0,236523,6,6,0,0,2,5,2,0,0,40,1,0
36,4,272950,12,10,0,13,4,1,2,0,0,50,1,0
37,4,174503,13,13,3,12,4,1,1,0,0,50,1,0
24,4,116800,10,11,0,8,2,1,2,0,0,35,1,0
38,4,110713,11,12,5,2,3,1,2,0,0,50,1,1
50,4,202044,13,13,1,12,6,1,1,0,0,45,1,0
44,4,300528,7,7,5,9,3,1,2,0,0,40,1,1
46,4,54985,9,9,5,8,3,1,2,0,1887,40,1,1
57,4,133126,12,10,0,2,4,5,1,0,0,40,1,0
37,4,74593,9,9,5,2,3,1,2,0,0,70,1,0
44,4,302424,9,9,1,8,4,1,2,0,0,55,1,0
21,4,344492,12,10,0,4,2,1,1,0,0,30,1,0
31,4,349148,9,9,5,2,3,1,2,0,0,40,1,1
32,4,222221,10,11,5,12,3,1,2,7298,0,42,1,1
45,4,234699,9,9,4,4,6,5,1,0,0,60,1,1
20,5,243178,9,9,0,3,2,1,2,0,0,40,1,0
52,4,189728,9,9,2,7,4,1,1,0,0,50,1,0
47,2,318593,9,9,5,14,3,1,2,0,0,25,1,0
41,4,108681,12,10,5,9,1,1,1,0,0,40,1,0
40,4,187376,12,10,5,13,3,1,2,0,0,60,1,1
41,6,75409,13,13,5,12,1,1,1,0,0,40,1,1
46,4,172581,13,13,5,14,3,1,2,0,1902,50,1,1
49,4,266150,9,9,5,8,1,1,1,0,0,40,1,0
50,4,135643,9,9,5,8,5,2,1,0,0,40,12,0
59,4,46466,9,9,5,6,3,1,2,0,0,40,1,1
18,4,130652,12,10,0,9,2,1,1,0,0,25,1,0
47,5,114459,15,14,5,12,3,1,2,7688,0,45,1,1
47,0,109832,9,9,5,0,3,1,2,5178,0,30,5,1
45,4,195554,9,9,5,8,3,1,2,0,0,45,1,1
17,4,244589,7,7,0,13,2,1,1,0,0,40,1,0
45,3,271901,9,9,5,13,3,1,2,0,0,32,1,1
73,4,139978,7,7,5,8,3,1,2,0,0,40,1,0
48,4,180446,6,6,5,8,3,5,2,0,0,40,1,0
64,0,178724,9,9,5,0,1,1,1,0,0,20,1,0
38,6,341643,11,12,0,14,4,1,2,0,0,60,1,0
37,7,289653,9,9,5,9,3,1,2,0,0,50,1,1
62,3,118725,9,9,5,14,3,5,2,20051,0,72,1,1
26,4,187891,9,9,0,9,4,5,2,0,0,40,1,0
46,3,116338,15,14,5,14,1,1,1,0,0,50,1,1
46,4,102771,15,14,5,1,3,1,2,0,1977,40,1,1
51,4,89652,9,9,1,9,6,1,1,4787,0,24,1,1
54,7,439608,12,10,1,9,4,1,1,0,0,40,1,0
65,4,330144,12,10,5,14,3,1,2,0,0,40,1,0
29,4,251905,11,12,5,2,3,1,2,0,0,45,1,0
37,4,218955,9,9,5,4,3,1,2,0,0,40,1,0
36,2,188972,16,16,2,12,6,1,1,0,0,10,5,0
60,2,25825,9,9,1,2,4,1,2,0,0,50,1,1
33,4,202046,13,13,0,3,4,1,2,0,2001,40,1,0
62,4,116104,9,9,3,9,4,1,1,0,0,20,6,0
20,4,194891,9,9,0,9,4,1,1,0,0,40,1,0
37,4,125550,9,9,0,1,4,1,1,14084,0,35,1,1
66,4,116468,15,14,5,12,3,1,2,2936,0,20,1,0
32,0,285131,11,12,0,0,6,1,2,0,0,20,1,0
29,6,409201,12,10,5,9,3,1,2,0,0,40,1,0
70,3,379819,12,10,5,13,3,1,2,10566,0,40,1,0
74,4,97167,9,9,5,4,3,1,2,0,0,15,1,0
51,2,115851,9,9,5,2,3,1,2,0,0,40,1,0
50,4,118058,12,10,5,6,3,1,2,0,0,50,1,0
42,4,258589,9,9,0,13,4,1,2,0,0,60,1,1
26,4,158810,13,13,0,12,4,1,2,0,0,70,1,0
27,5,92431,12,10,0,10,4,1,2,0,2231,40,1,1
58,2,165695,9,9,1,14,4,1,2,0,0,70,1,0
30,0,97281,12,10,2,0,4,1,2,0,0,60,1,0
32,4,244147,13,13,0,12,4,1,2,0,1876,50,1,0
66,3,253741,9,9,5,13,3,1,2,0,1825,10,1,1
23,4,170482,12,10,0,13,2,1,2,0,0,45,1,0
35,4,241001,9,9,5,8,3,1,2,0,0,44,1,0
50,4,165001,13,13,5,2,3,1,2,0,0,50,1,0
17,0,297117,7,7,0,0,2,1,1,0,0,40,1,0
35,4,340260,9,9,1,2,6,1,1,0,0,48,1,0
31,4,96480,9,9,0,9,4,1,1,0,0,50,1,0
30,4,185177,7,7,0,3,2,1,2,0,0,49,1,0
84,3,172907,12,10,5,13,3,1,2,0,0,35,1,1
35,2,308874,9,9,0,2,4,5,2,0,0,40,1,0
45,2,54098,10,11,5,5,3,1,2,0,0,50,1,1
46,4,288608,9,9,0,2,2,1,2,0,0,40,1,0
50,5,254148,12,10,5,5,3,1,2,0,0,40,21,0
37,4,111128,7,7,0,8,4,1,2,0,0,40,1,0
32,4,171116,9,9,1,4,2,1,1,0,0,40,1,0
53,3,96062,13,13,5,14,3,1,2,0,1902,48,1,1
27,7,276776,12,10,5,1,3,1,2,0,0,40,1,1
22,4,152878,9,9,5,6,3,1,2,0,0,40,1,0
29,4,149211,13,13,5,1,3,1,2,0,0,40,1,0
35,4,58343,9,9,5,13,3,1,2,0,0,44,1,0
